movie_index,production_company,movie_id
527,Amblin Entertainment,36257
527,Warner Bros. Animation,36257
528,Films A2,22500
528,Col.Ima.Son,22500
528,Revcom Télévision,22500
528,CNC,22500
528,Ministère de la culture,22500
529,SKY Perfect Well Think,17234
529,Sony Music Entertainment (Japan),17234
529,TV Asahi,17234
529,Shochiku,17234
529,dentsu,17234
529,Shin-Ei Animation,17234
529,Dentsu Tec,17234
529,Mitsui & Co.,17234
530,MTV Animation,44756
530,MTV Networks,44756
531,Hanna-Barbera Cartoons,24787
532,Imagi Animation Studios,13194
532,Madhouse,13194
532,Davis-Panzer Productions,13194
533,Warner Bros. Animation,151535
533,Hanna-Barbera Cartoons,151535
534,jeki,47292
534,Media Factory,47292
534,OLM,47292
534,Pikachu Project,47292
534,TV Tokyo,47292
534,The Pokémon Company,47292
534,TakaraTomy,47292
534,Shogakukan,47292
534,Shogakukan-Shueisha Productions,47292
535,A-1 Pictures,201223
535,Aniplex,201223
535,Shueisha,201223
535,MBS,201223
535,movic,201223
535,dentsu,201223
535,TOHO,201223
535,TBS,201223
535,Bandai,201223
535,Bandai Namco Games,201223
536,M6 Studio,9642
536,A. Film Production,9642
536,Mandarin SAS,9642
536,SND,9642
536,2d3D Animations,9642
537,Amblin Entertainment,10380
537,Universal Pictures,10380
537,Amblimation,10380
538,Silver Screen Partners II,10957
538,Walt Disney Pictures,10957
538,Walt Disney Productions,10957
539,Production I.G,1012652
539,TOHO,1012652
539,Fuji Television Network,1012652
539,Sony Music Entertainment (Japan),1012652
539,MAGNET,1012652
539,dentsu,1012652
539,Nitroplus,1012652
540,A-1 Pictures,893712
540,EGG FIRM,893712
540,Straight Edge,893712
540,Aniplex,893712
541,,766423
542,Toei Animation,97787
543,Warner Bros. Cartoons,64711
544,Warner Bros. Animation,618353
544,DC,618353
545,Warner Bros. Pictures,53220
545,Warner Bros. Cartoons,53220
546,jeki,16808
546,Media Factory,16808
546,OLM,16808
546,Pikachu Project,16808
546,Shogakukan Production,16808
546,TV Tokyo,16808
546,The Pokémon Company,16808
546,TakaraTomy,16808
546,Shogakukan,16808
547,Toei Animation,39102
548,Walt Disney Productions,31135
549,Studio Hibari,642121
549,HALF H･P STUDIO,642121
549,Shochiku,642121
549,Fuji Television Network,642121
550,Lupus Films,587563
550,Jigsaw Films,587563
550,Spirit Base,587563
550,BFI,587563
550,Brennus Productions,587563
550,Film Fund Luxembourg,587563
550,Ffilm Cymru Wales,587563
550,Melusine Productions,587563
550,Align,587563
550,Bumpybox,587563
550,Le Pacte,587563
550,Bankside Films,587563
551,Warner Bros. Cartoons,52971
552,OLM,436931
552,Pikachu Project,436931
552,Shogakukan,436931
552,Shogakukan-Shueisha Productions,436931
552,TV Tokyo,436931
552,The Pokémon Company,436931
552,TakaraTomy,436931
552,jeki,436931
552,TOHO,436931
553,Walt Disney Productions,46929
554,Shin-Ei Animation,37280
554,ADK,37280
554,TV Asahi,37280
555,Soyuzmultfilm,49802
556,Hanna-Barbera Cartoons,45974
557,Madhouse,45287
557,Geneon Entertainment,45287
558,TMS Entertainment,97375
558,TOHO,97375
559,Shogakukan-Shueisha Productions,257512
559,Yomiuri Telecasting Corporation,257512
559,TOHO,257512
559,TMS Entertainment,257512
559,V1 studio,257512
559,Shogakukan,257512
559,Nippon Television Network Corporation,257512
560,TMS Entertainment,39204
560,TOHO,39204
560,Shogakukan,39204
560,Yomiuri Telecasting Corporation,39204
560,Nippon Television Network Corporation,39204
560,Shogakukan-Shueisha Productions,39204
561,TMS Entertainment,77617
561,TOHO,77617
561,Shogakukan,77617
561,Yomiuri Telecasting Corporation,77617
561,Nippon Television Network Corporation,77617
561,Shogakukan-Shueisha Productions,77617
562,LEVEL5,41066
562,P.A.WORKS,41066
562,OLM,41066
562,TBS,41066
562,Shogakukan,41066
562,TOHO,41066
562,jeki,41066
562,Hakuhodo DY Media Partners,41066
562,Pony Canyon,41066
562,Shogakukan-Shueisha Productions,41066
562,d-rights,41066
562,Amuse Soft Entertainment,41066
563,A-1 Pictures,433422
563,Kodansha,433422
563,GAGA Corporation,433422
563,Access Bright,433422
563,avex pictures,433422
563,TV Tokyo,433422
563,dentsu,433422
564,Warner Bros. Animation,20558
564,Hanna-Barbera Cartoons,20558
565,Williams Street,13158
565,Radical Axis,13158
566,OLM,36218
566,Pikachu Project,36218
566,Shogakukan Production,36218
566,The Pokémon Company,36218
566,Shogakukan,36218
566,TV Tokyo,36218
566,Media Factory,36218
566,Tomy,36218
566,jeki,36218
567,A-1 Pictures,364111
567,Graphinica,364111
567,Lawson Entertainment,364111
567,Shogakukan,364111
567,dentsu,364111
567,Fuji Television Network,364111
567,Aniplex,364111
568,Production I.G,919
568,SPE Visual Works,919
568,Sony Computer Entertainment,919
568,I.G Plus,919
569,Disney Television Animation,15653
569,Walt Disney Animation,15653
570,Walt Disney Pictures,12233
570,Silver Screen Partners III,12233
570,Walt Disney Feature Animation,12233
571,Science SARU,1458844
572,MAPPA,845387
572,Warner Bros. Japan,845387
572,dentsu,845387
572,KADOKAWA,845387
572,Cygames,845387
572,Bushiroad,845387
572,movic,845387
572,LEGS,845387
572,NatureLab,845387
572,Mainichi Shimbun,845387
572,Lawson,845387
573,Agat Films & Cie / Ex Nihilo,842859
573,Les Films du Fleuve,842859
573,StudioCanal,842859
573,Prima Linéa Productions,842859
573,Les Compagnons du Cinéma,842859
573,VOO,842859
573,RTBF,842859
573,France 3 Cinéma,842859
573,BeTV,842859
574,Fit Via Vi,776660
574,Electric Chinoland,776660
574,Low Spark Films,776660
574,Washington Square Films,776660
574,Cinereach,776660
575,CLAP,678458
575,KADOKAWA,678458
575,Happinet Phantom Studios,678458
575,avex pictures,678458
575,Shochiku,678458
575,STUDIO MAUSU,678458
575,movic,678458
575,Movie Walker,678458
576,Disney Television Animation,80357
577,Bird Studios,39144
577,Toei Animation,39144
577,Toei Company,39144
578,jeki,50087
578,OLM,50087
578,Pikachu Project,50087
578,Shogakukan-Shueisha Productions,50087
578,TV Tokyo,50087
578,The Pokémon Company,50087
578,Shogakukan,50087
578,Media Factory,50087
578,TakaraTomy,50087
579,CoMix Wave Films,222715
580,Graphinica,604605
580,TOHO,604605
580,Hikari TV,604605
580,Shueisha,604605
580,jeki,604605
580,movic,604605
580,MBS,604605
580,TV Osaka,604605
580,Kansai Television,604605
580,Yomiuri Telecasting Corporation,604605
580,Lawson Entertainment,604605
580,CyberAgent,604605
580,Marui Group,604605
580,Tokyo MX,604605
580,LINE,604605
580,Memory-Tech Holdings,604605
581,Soyuzmultfilm,36079
582,NUT,553839
582,KADOKAWA,553839
582,AT-X,553839
582,Sony Music Communications,553839
583,Shanghai Animation Film Studio,47759
584,Walt Disney Productions,13850
585,Dargaud Films,11047
585,Belvision,11047
586,Bill Plympton Studios,51942
587,SUNRISE,39230
588,Paramount Pictures,31718
588,Lee Mendelson Film Productions,31718
588,Bill Melendez Productions,31718
588,Charles M. Schulz Creative Associates,31718
589,Toei Animation,83091
590,TMS Entertainment,39202
590,TOHO,39202
590,Shogakukan,39202
590,Yomiuri Telecasting Corporation,39202
590,Nippon Television Network Corporation,39202
590,Shogakukan Production,39202
591,Hanna-Barbera Cartoons,37211
592,A-1 Pictures,255413
593,Warner Bros. Animation,16390
593,Hanna-Barbera Cartoons,16390
594,Warner Bros. Animation,12903
594,Hanna-Barbera Cartoons,12903
595,Tin House Productions,14258
596,Warner Bros. Animation,119321
597,Steve Krantz Productions,12593
597,Aurica Finance Company,12593
597,Fritz Productions,12593
598,Warner Bros. Animation,13355
598,Hanna-Barbera Cartoons,13355
599,Toei Company,44251
599,Bird Studios,44251
599,Toei Animation,44251
600,Universal Cartoon Studios,2791
600,Universal Animation Studios,2791
600,Universal Pictures,2791
601,Goldmann Pictures,10715
601,Lonely Film Productions,10715
601,Warner Bros. Pictures,10715
601,Warner Bros. Feature Animation,10715
601,Spring Creek Pictures,10715
601,Baltimore Pictures,10715
602,General Entertainment Co. LTD,16355
602,Pierrot,16355
602,ADV Films,16355
602,SEGA,16355
603,Nickelodeon Movies,980431
603,Paramount Pictures,980431
603,Flying Bark Productions,980431
603,Studio Mir,980431
603,Avatar Studios,980431
604,TMS Entertainment,896499
604,avex pictures,896499
604,TMS Music,896499
605,Warner Bros. Animation,862491
605,DC,862491
606,New Line Cinema,839033
606,Warner Bros. Animation,839033
606,Sola Entertainment,839033
606,Middle-earth Enterprises,839033
606,WingNut Films,839033
606,Domain Entertainment,839033
607,Soyuzmultfilm,77304
608,Lupus Films,185025
608,Snowdog Enterprises,185025
609,Toei Animation,44725
609,Toei Company,44725
609,Shueisha,44725
609,Fuji Television Network,44725
609,Bandai,44725
610,Lee Mendelson Film Productions,52952
610,Bill Melendez Productions,52952
610,United Feature Syndicate,52952
611,Lee Mendelson Film Productions,34228
611,Bill Melendez Productions,34228
611,United Feature Syndicate,34228
612,CloverWorks,615165
612,Aniplex,615165
612,Fuji Television Network,615165
612,TOHO,615165
612,Story,615165
612,KADOKAWA,615165
613,Warner Bros. Pictures,134103
613,Warner Bros. Cartoons,134103
614,Fujiko Productions,682153
614,Shin-Ei Animation,682153
614,Shogakukan,682153
614,TV Asahi,682153
614,ADK Emotions,682153
614,Shogakukan-Shueisha Productions,682153
615,Lerche,632632
615,Aniplex,632632
615,dentsu,632632
615,Fuji Television Network,632632
615,movic,632632
615,Shinshokan,632632
616,Toei Animation,571265
616,Yumeta Company,571265
617,Geno Studio,357407
617,Fuji Television Network,357407
617,Aniplex,357407
617,TOHO,357407
617,Kansai Television,357407
617,Kyoraku Industrial Holdings,357407
617,dentsu,357407
617,Sony Music Entertainment (Japan),357407
618,Production I.G,655431
618,Fuji Television Network,655431
618,TOHO,655431
618,Sony Music Entertainment (Japan),655431
618,MAGNET,655431
618,dentsu,655431
618,Nitroplus,655431
619,BONES,483455
619,Lantis,483455
619,KADOKAWA,483455
619,Bandai Namco Arts,483455
619,THE KLOCKWORX,483455
619,KADOKAWA Media House,483455
619,Bandai Namco Live Creative,483455
619,movic,483455
619,Sony Music Communications,483455
619,Glovision,483455
619,WOWOW,483455
620,Production I.G,559566
620,Fuji Television Network,559566
620,TOHO,559566
620,Sony Music Entertainment (Japan),559566
620,dentsu,559566
620,MAGNET,559566
620,Nitroplus,559566
621,Walt Disney Productions,13757
622,ADK,70841
622,Fujiko Productions,70841
622,Shogakukan Production,70841
622,TV Asahi,70841
622,TOHO,70841
622,Shin-Ei Animation,70841
623,A-1 Pictures,511082
623,Aniplex,511082
623,Square Enix,511082
623,Asmik Ace,511082
623,DeNA,511082
623,RKB Mainichi Broadcasting Corporation,511082
623,Hakuhodo DY Music & Pictures,511082
624,Studio Nue,18837
624,Triangle Staff,18837
624,Bandai Visual,18837
624,Studio Boston,18837
625,Telecom Animation Film,456611
625,Free As A Bird,456611
625,TFC,456611
625,TMS Entertainment,456611
626,TOHO,28764
626,TMS Entertainment,28764
627,TMS Entertainment,39207
627,TOHO,39207
628,Nippon Television Network Corporation,59298
628,Madhouse,59298
628,Sony Music Entertainment (Japan),59298
628,NAS,59298
628,Yomiuri Shimbun Company,59298
628,Yomiuri Telecasting Corporation,59298
628,VAP,59298
628,Shochiku,59298
628,ADK,59298
629,VISUAL ARTS/Key,16516
629,Toei Animation,16516
630,TMS Entertainment,39203
630,TOHO,39203
630,Shogakukan,39203
630,Yomiuri Telecasting Corporation,39203
630,Nippon Television Network Corporation,39203
630,Shogakukan Production,39203
630,Shogakukan-Shueisha Productions,39203
631,Warner Bros. Pictures,41394
632,Ralph Bakshi/Frank Frazetta Productions,15035
632,PSO,15035
633,Madhouse,211755
634,Aniplex,75624
634,Densetsu,75624
634,Pierrot,75624
634,Bandai,75624
634,Shueisha,75624
634,TV Tokyo,75624
635,Disney Television Animation,19405
635,Walt Disney Pictures,19405
636,Gaumont International,8868
636,Dargaud Films,8868
636,Les Productions René Goscinny,8868
637,Bandai Visual,196750
637,TOHO,196750
637,Production I.G,196750
637,Kodansha,196750
637,FlyingDog,196750
637,dentsu,196750
638,Fantasy Films,123
638,Bakshi Productions,123
638,Saul Zaentz Film Productions,123
639,Conundrum Entertainment,12610
639,Warner Bros. Pictures,12610
640,Warner Premiere,45162
640,Warner Bros. Animation,45162
640,DC,45162
641,P.A.WORKS,1322752
641,CyberAgent,1322752
641,Colorful Palette,1322752
641,Crypton Future Media,1322752
641,SEGA,1322752
641,Shochiku,1322752
642,Shanghai Animation Film Studio,1304434
642,Shanghai Xiaomutou Film and Television Culture Media,1304434
642,Shanghai Maoyan Film 上海猫眼影业,1304434
642,Shanghai Xiaomubiao Film and Television Culture Media,1304434
643,Toei Animation,433157
644,GAINAX,857862
644,Tatsunoko Production,857862
644,Toei Company,857862
644,Production I.G,857862
645,Warner Bros. Animation,843906
645,Hanna-Barbera Cartoons,843906
646,Kitty Films,43967
646,Pierrot,43967
646,TOHO,43967
647,Toei Animation,464198
648,Warner Bros. Pictures,53224
648,Warner Bros. Cartoons,53224
649,TV 2,12609
649,A. Film Production,12609
649,Egmont Imagination,12609
649,Irish Film Industry,12609
649,Eurimages,12609
649,HanWay Films,12609
650,OLM,10228
650,Shogakukan Production,10228
650,TV Tokyo,10228
650,Pikachu Project '98,10228
650,Media Factory,10228
650,Creatures,10228
650,Nintendo,10228
650,GAME FREAK,10228
650,jeki,10228
650,Shogakukan,10228
650,Tomy,10228
651,Cartoon Network Studios,704264
651,Williams Street,704264
652,Cromosoma TV produccions,85444
652,Elephant in the Black Box,85444
652,Perro Verde Films,85444
653,Toei Animation,44727
654,Walt Disney Pictures,25831
654,Walt Disney Feature Animation,25831
655,IMAX,38577
655,Panorama Studio,38577
655,Ogden Entertainment Company,38577
655,Dentsu Tec,38577
655,NHK,38577
655,IMAGICA,38577
655,Les productions Pascal Blais,38577
656,Metro-Goldwyn-Mayer,44468
657,Soyuzmultfilm,36129
658,Ankama,461615
658,STUDIO4℃,461615
659,Toei Animation,452970
659,Toei Company,452970
660,Kinema Citrus,526426
661,A-1 Pictures,507569
661,Aniplex,507569
661,Kodansha,507569
661,Toei Company,507569
661,MBS,507569
661,dentsu,507569
661,Sammy,507569
661,movic,507569
662,Production I.G,559562
662,Nitroplus,559562
662,MAGNET,559562
662,dentsu,559562
662,Sony Music Entertainment (Japan),559562
662,TOHO,559562
662,Fuji Television Network,559562
663,Walt Disney Productions,14906
664,Shin-Ei Animation,52795
664,Fujiko Productions,52795
664,Shogakukan,52795
664,TV Asahi,52795
664,ADK,52795
664,Shogakukan Production,52795
665,Telescreen Japan,70089
665,Visual 80,70089
666,SUNRISE,39229
667,Madhouse,45288
668,Bill Melendez Productions,31112
668,United Feature Syndicate,31112
668,Charles M. Schulz Creative Associates,31112
668,Lee Mendelson Film Productions,31112
668,Paramount Pictures,31112
669,Lacewood Productions,13759
669,Hinton Animation Studios,13759
669,The Ontario Film Development Corporation,13759
669,Allied Filmmakers,13759
670,Kitty Films,154738
670,Madhouse,154738
670,Tokuma Shoten,154738
670,Artland,154738
671,Toei Animation,378106
672,Kyoto Animation,333622
673,A-1 Pictures,432131
674,Aniplex,71172
674,SUNRISE,71172
674,TV Tokyo,71172
674,Warner Bros. Pictures,71172
674,dentsu,71172
674,Bandai Visual,71172
675,Kyoto Animation,257475
675,Animation DO,257475
676,Toei Animation,44730
676,Toei Company,44730
676,Fuji Television Network,44730
676,Shueisha,44730
676,Bandai,44730
677,Bandai Visual,16990
677,SUNRISE,16990
677,BONES,16990
678,SHAFT,152044
679,SHAFT,152042
680,KADOKAWA,50388
680,Bandai Visual,50388
680,SUNRISE,50388
680,Enterbrain,50388
680,TV Tokyo,50388
680,dentsu,50388
680,Sony PCL,50388
681,Hanna-Barbera Cartoons,21956
681,Warner Bros. Animation,21956
682,A-1 Pictures,135531
682,dentsu,135531
682,Kodansha,135531
682,Pony Canyon,135531
682,TV Tokyo,135531
682,Shochiku,135531
683,Pierrot,36728
683,TV Tokyo,36728
683,Shueisha,36728
683,Aniplex,36728
683,dentsu,36728
683,Bandai,36728
684,Pikachu Project,33875
684,Shogakukan Production,33875
684,Tomy,33875
684,The Pokémon Company,33875
684,TV Tokyo,33875
684,jeki,33875
684,Media Factory,33875
684,OLM,33875
684,Shogakukan,33875
685,Sony Pictures,257346
685,Madhouse,257346
686,Klasky-Csupo,14444
686,Nickelodeon Movies,14444
686,Paramount Pictures,14444
687,DisneyToon Studios,13205
688,Walt Disney Productions,11114
689,DisneyToon Studios,10010
690,Disney Television Animation,20760
690,DisneyToon Studios,20760
691,Bandai Namco Filmworks,1146972
691,SUNRISE,1146972
692,Warner Bros. Animation,831405
692,DC,831405
693,Richard Williams Studio,46126
693,ABC,46126
693,Chuck Jones Enterprises,46126
693,Studio Film Laboratories Ltd.,46126
694,Bitter Films,32539
695,Toei Animation,541867
696,Nippon Herald Films,37585
696,The Asahi Shimbun,37585
696,Group TAC,37585
697,Amblin Entertainment,73901
697,Warner Bros. Animation,73901
697,Warner Bros. Family Entertainment,73901
697,TMS Entertainment,73901
697,Telecom Animation Film,73901
698,Gaumont,11625
698,Extrafilm Produktion,11625
698,Dargaud Films,11625
699,Disney Television Animation,13417
699,DisneyToon Studios,13417
699,Walt Disney Home Video,13417
700,Toei Animation,66105
701,Toei Animation,44728
701,Toei Company,44728
702,Production I.G,35435
702,Fuji Television Network,35435
703,Rock'n Roll Mountain,626767
703,Tip Top,626767
704,Fleischer Studios,162804
704,Paramount Pictures,162804
705,Warner Bros. Animation,264170
705,DC,264170
706,Les Films d'Ici Méditerranée,680952
706,Les Films d'Ici,680952
706,La Fabrique,680952
706,Les Films du poisson rouge,680952
706,Tchack,680952
706,Promenons-nous dans les bois,680952
706,Lunanime,680952
706,In Efecto,680952
706,Imagic Telecom,680952
706,B-Water Animation Studios,680952
706,France 3 Cinéma,680952
706,Les Fées Spéciales,680952
706,Upside Films,680952
707,Production I.G,510242
707,Fuji Television Network,510242
707,TOHO,510242
707,Sony Music Entertainment (Japan),510242
707,dentsu,510242
707,MAGNET,510242
707,Nitroplus,510242
708,Kyoto Animation,460399
708,Lantis,460399
709,Production I.G,347183
710,Pierrot,483685
711,Towa Productions,17922
711,Saito Entertainment,17922
711,Filmlink International,17922
711,Shogakukan,17922
711,Tokyo Movie Shinsha,17922
712,Toei Animation,245538
712,Fuji Television Network,245538
713,Canadian Film Development Corporation,21356
713,Nelvana,21356
714,GAINAX,45295
714,Anime International Company,45295
715,Hanna-Barbera Cartoons,33539
715,HTV,33539
716,TBS,16767
716,Bandai Visual,16767
716,STUDIO4℃,16767
716,Shogakukan-Shueisha Productions,16767
716,TOHO,16767
717,Warner Bros. Japan,239367
717,Japan Association of Music Enterprises (JAME),239367
717,Production I.G,239367
718,Sunbow Productions,17421
718,Toei Animation,17421
718,Marvel Productions,17421
718,Hasbro,17421
719,Universal Cartoon Studios,34942
720,Production I.G,15981
720,Manga Entertainment,15981
721,Toei Animation,116776
722,Universal Cartoon Studios,19165
722,AKOM Production Company,19165
723,Universal Pictures,25913
723,Universal Cartoon Studios,25913
724,TOHO,50723
724,TV Tokyo,50723
724,Shueisha,50723
724,Pierrot,50723
724,Aniplex,50723
724,dentsu,50723
724,Bandai Visual,50723
725,Bandai Visual,212168
725,TOHO,212168
725,Production I.G,212168
725,dentsu,212168
725,Kodansha,212168
725,FlyingDog,212168
726,Electronic Arts,13190
726,Film Roman,13190
727,Don Bluth Entertainment,28032
727,Don Bluth Ireland,28032
728,Universal Cartoon Studios,15997
728,AKOM Production Company,15997
729,Warner Bros. Family Entertainment,18937
730,Production I.G,334376
731,Disney Television Animation,21316
732,Production I.G,1326106
732,Shueisha,1326106
732,TOHO,1326106
733,Aniplex,1086591
733,KADOKAWA,1086591
733,CloverWorks,1086591
733,ABC Animation,1086591
733,Tokyo MX,1086591
733,Nagoya Broadcasting Network,1086591
733,BS11,1086591
734,KADOKAWA,1056803
734,CloverWorks,1056803
734,Aniplex,1056803
734,ABC Animation,1056803
734,Tokyo MX,1056803
734,Nagoya Broadcasting Network,1056803
734,BS11,1056803
735,Warner Bros. Animation,887357
735,DC,887357
736,Bitter Films,32534
737,Walt Disney Productions,106112
738,Warner Bros. Cartoons,74961
739,Warner Bros. Pictures,88765
739,Warner Bros. Cartoons,88765
740,Paramount Pictures,42518
740,Fleischer Studios,42518
741,DisneyToon Studios,13676
742,Disney Television Animation,13654
742,DisneyToon Studios,13654
743,TRIGGER,629014
743,XFLAG,629014
743,Sanzigen,629014
743,TOHO,629014
744,TMS Entertainment,566555
744,Shogakukan,566555
744,Yomiuri Telecasting Corporation,566555
744,Nippon Television Network Corporation,566555
744,Shogakukan-Shueisha Productions,566555
744,TOHO,566555
745,United Media Productions,15718
745,Film Roman,15718
746,Shueisha,81850
746,Tokyo Movie Shinsha,81850
747,Melnitsa Animation Studio,33534
747,CTB Film Company,33534
748,A-1 Pictures,184608
748,TOHO,184608
748,Kodansha,184608
748,Aniplex,184608
749,Bagdasarian Productions,48246
749,Universal Cartoon Studios,48246
749,Universal Studios Home Entertainment Family Productions,48246
750,GAINAX,23452
750,Aniplex,23452
750,Konami,23452
750,KADOKAWA Shoten,23452
750,TV Tokyo,23452
750,dentsu,23452
751,Universal Cartoon Studios,24554
752,Universal Cartoon Studios,19164
752,AKOM Production Company,19164
753,Warner Bros. Animation,21078
753,Turner Entertainment Co.,21078
754,Toei Animation,19576
755,Bandai Visual,240341
755,dentsu,240341
755,Production I.G,240341
755,TOHO,240341
755,Kodansha,240341
755,FlyingDog,240341
756,Nintendo,10991
756,OLM,10991
756,TV Tokyo,10991
756,Pikachu Project 2000,10991
756,Shogakukan,10991
756,Media Factory,10991
756,Tomy,10991
756,Creatures,10991
756,GAME FREAK,10991
756,jeki,10991
756,Shogakukan Production,10991
757,khara,75629
758,Disney Television Animation,16690
758,Walt Disney Pictures,16690
758,DisneyToon Studios,16690
759,Warner Bros. Animation,382322
759,DC,382322
760,Judgemental Films,39354
760,MTV Animation,39354
760,Tenth Annual Industries,39354
760,MTV,39354
761,Gracie Films,1399914
761,20th Television Animation,1399914
762,Studio Mir,1203329
762,Hivemind,1203329
762,Platige Films,1203329
762,Little Schmidt Productions,1203329
763,A-1 Pictures,1145612
763,Aniplex,1145612
763,TYPE-MOON,1145612
763,KADOKAWA,1145612
763,INSPION EDGE,1145612
764,HMCH,1144107
765,Shin-Ei Animation,938567
765,TOHO,938567
765,Asmik Ace,938567
765,Shogakukan,938567
765,Shogakukan-Shueisha Productions,938567
766,Williams Street,828900
766,Bento Box Entertainment,828900
767,Cartoon Network Studios,426156
768,C-Station,566466
768,MAGES.,566466
768,FuRyu,566466
768,AT-X,566466
768,BS11,566466
768,Sotsu,566466
768,THE KLOCKWORX,566466
768,81 Produce,566466
768,Sony Music Solutions,566466
768,DeNA,566466
768,Houbunsha,566466
769,Production I.G,461763
770,Vitagraph Company of America,100246
771,Toei Animation,39104
771,Bird Studios,39104
771,Toei Company,39104
772,Warner Bros. Pictures,34933
772,Warner Bros. Cartoons,34933
773,Walt Disney Productions,67661
774,Shin-Ei Animation,462677
774,Fujiko Productions,462677
774,Shogakukan,462677
774,TV Asahi,462677
774,Shogakukan-Shueisha Productions,462677
774,ADK,462677
775,TOHO,514710
775,STUDIO PONOC,514710
775,dentsu,514710
775,Nippon Television Network Corporation,514710
776,Tokuma Shoten,154727
776,Kitty Films,154727
777,Warner Bros. Animation,23521
778,TMS Entertainment,438058
778,TOHO,438058
778,Shogakukan,438058
778,Yomiuri Telecasting Corporation,438058
778,Nippon Television Network Corporation,438058
778,Shogakukan-Shueisha Productions,438058
779,TMS Entertainment,316873
779,TOHO,316873
779,Shogakukan,316873
779,Yomiuri Telecasting Corporation,316873
779,Nippon Television Network Corporation,316873
779,V1 studio,316873
779,Shogakukan-Shueisha Productions,316873
780,TMS Entertainment,228805
780,TOHO,228805
780,Yomiuri Telecasting Corporation,228805
780,Shogakukan,228805
780,Nippon Television Network Corporation,228805
780,Shogakukan-Shueisha Productions,228805
780,V1 studio,228805
781,Lee Mendelson Film Productions,24251
781,Charles M. Schulz Creative Associates,24251
781,United Media Productions,24251
782,Toei Animation,38594
782,Bird Studios,38594
782,Shueisha,38594
783,OLM,88557
783,Pikachu Project,88557
783,Production I.G,88557
783,Shogakukan-Shueisha Productions,88557
783,TV Tokyo,88557
783,XEBEC,88557
783,Shogakukan,88557
783,Media Factory,88557
783,TakaraTomy,88557
783,jeki,88557
783,The Pokémon Company,88557
784,GoodTimes Entertainment,33719
784,Golden Books Family Entertainment,33719
784,Tundra Productions,33719
785,Madhouse,239523
786,OLM,594188
786,LEVEL5,594188
786,Warner Bros. Japan,594188
786,Bandai,594188
786,Kodansha,594188
786,dentsu,594188
786,movic,594188
786,Netmarble,594188
786,KDDI,594188
786,LINE,594188
786,Hikari TV,594188
786,Bandai Namco Amusement,594188
787,Universal Cartoon Studios,19004
787,AKOM Production Company,19004
788,Saban Entertainment,20455
788,Toei Animation,20455
788,FOX Kids,20455
789,DC Entertainment,408648
789,Warner Bros. Animation,408648
790,DisneyToon Studios,12242
790,Walt Disney Home Video,12242
790,Disney Television Animation,12242
791,E&H production,1230393
792,APPP Company,42025
792,SOEISHINSHA,42025
792,Shochiku-Fuji Company,42025
793,EOTA,989730
793,Twin Engine,989730
793,01douga,989730
794,Bandai Namco Filmworks,883768
794,Shochiku,883768
794,SUNRISE,883768
795,Bitter Films,32531
796,Gaumont,85221
797,Madhouse,44179
798,Disney Television Animation,11238
799,Tokyo Movie,21036
800,Toei Company,39103
800,Bird Studios,39103
800,Toei Animation,39103
801,Toei Animation,464154
802,Walt Disney Productions,91815
803,Channel 4 Television,24500
804,Walt Disney Productions,54482
805,ZEXCS,515295
806,Bill Melendez Productions,51528
806,United Feature Syndicate,51528
806,Lee Mendelson Film Productions,51528
807,Warner Bros. Pictures,19953
808,Walt Disney Productions,20343
809,ADK Marketing Solutions,218726
809,Shin-Ei Animation,218726
809,Fujiko Productions,218726
809,Shogakukan,218726
809,TV Asahi,218726
810,TOHO,384345
810,TV Asahi,384345
810,Fujiko Productions,384345
810,Shin-Ei Animation,384345
810,Shogakukan-Shueisha Productions,384345
810,ADK,384345
811,Shogakukan,19961
811,Sedic International,19961
811,TOHO,19961
811,MBS,19961
811,Hakuhodo DY Media Partners,19961
811,TBS,19961
812,Lisberger Studios,19247
813,TMS Entertainment,260516
813,Telecom Animation Film,260516
814,Siriol Productions,42001
814,Pannónia Filmstúdió,42001
814,S4C,42001
814,NHK Enterprises,42001
814,Plaza Entertainment,42001
814,A. Film Production,42001
815,TOHO,30143
815,Tokyo Movie Shinsha,30143
815,Telecom Animation Film,30143
816,J Team,22520
816,Tube Entertainment,22520
816,OCN,22520
816,KTB Network,22520
817,Hanna-Barbera Cartoons,56828
818,Filmation Associates,19386
818,Atlantic Entertainment Group,19386
819,Les Armateurs,13679
819,Armada Films,13679
820,TMS Entertainment,122583
820,TOHO,122583
820,Shogakukan,122583
820,Yomiuri Telecasting Corporation,122583
820,Shogakukan-Shueisha Productions,122583
820,V1 studio,122583
821,Project Team Argos,37433
821,Madhouse,37433
821,KADOKAWA Shoten,37433
821,KADOKAWA,37433
822,Toei Animation,172329
822,Fuji Television Network,172329
823,Rankin/Bass Productions,1361
823,Topcraft,1361
824,ufotable,23166
824,Aniplex,23166
824,Kodansha,23166
824,TYPE-MOON,23166
825,Anime International Company,212153
825,Atlus,212153
825,Aniplex,212153
825,AIC A.S.T.A.,212153
826,Universal Cartoon Studios,25587
826,Wang Film Productions,25587
827,Bandai Visual,279254
827,TOHO,279254
827,Production I.G,279254
827,Kodansha,279254
828,Disney Television Animation,18269
828,Walt Disney Animation,18269
829,Toei Animation,373879
829,Fuji Television Network,373879
830,JAVN,48624
830,West Cape,48624
831,Shin-Ei Animation,1030587
831,TOHO,1030587
